tick,mid_price,micro_price,obi,spread,ofi,ofi_rolling,bid_slope,ask_slope,rv_50,rv_200,accel,depth_imb_flow,pnl,position,action
1082,98.68913962,98.69249199,0.13890141,0.02033734,-499.58576506,1558.49600104,30109.90906964,24542.99001782,0.00045081,0.00046214,-0.03609192,0.58426771,1.14360379,-3.00000000,PASSIVE_BUY
1083,98.74678317,98.74424849,0.00557912,0.02013953,429.60236568,1337.03684182,26980.20183835,24503.02594253,0.00045033,0.00046387,0.10599318,0.58074760,0.98074291,-4.00000000,PASSIVE_SELL
1084,98.75302705,98.75678859,0.06499412,0.02020399,855.14503239,1624.18075746,26725.99044987,29315.78657644,0.00044874,0.00046295,-0.05139966,0.58074760,1.09932021,-3.00000000,PASSIVE_BUY
1085,98.65475332,98.65940629,0.06086430,0.02043132,-469.67231075,1978.61552239,31567.89112850,29252.95119678,0.00046964,0.00046315,-0.10451762,0.58236501,1.20758227,-2.00000000,PASSIVE_BUY
1086,98.62839570,98.63548472,-0.08186191,0.02124718,-321.50921725,2381.48931051,21500.37812593,32593.03922283,0.00047126,0.00046287,0.07191612,0.58236501,1.24415555,-1.00000000,PASSIVE_BUY
1087,98.61309692,98.61286216,-0.03427214,0.02007413,-597.03369038,2078.84484766,26721.87028029,28908.95711199,0.00046829,0.00046244,0.01105884,0.59385602,1.26949140,-2.00000000,PASSIVE_SELL
1088,98.58064033,98.57285436,-0.24404356,0.02109957,-365.67054025,1016.40853675,19843.82244427,30326.92571321,0.00046581,0.00046263,-0.01715780,0.59385602,1.34495435,-3.00000000,PASSIVE_SELL
1089,98.59077653,98.59189720,-0.06454480,0.02056281,620.75766605,768.47860242,19545.82627694,26690.37244114,0.00045843,0.00046092,0.04259278,0.58969638,1.26441995,-2.00000000,PASSIVE_BUY
1090,98.58423154,98.58323372,0.16551001,0.02007977,-940.91593489,-1052.47962624,35777.99422494,22358.32112552,0.00043273,0.00046076,-0.01668119,0.58969638,1.28754981,-3.00000000,PASSIVE_SELL
1091,98.59791476,98.59008783,-0.12296733,0.02070358,561.44687322,211.97506241,28786.01448880,36546.34417055,0.00042798,0.00046056,0.02022821,0.57630112,1.25685194,-4.00000000,PASSIVE_SELL
1092,98.63219558,98.63036852,0.08023967,0.02007712,689.97204376,546.23570456,35564.65197205,30261.68682299,0.00042706,0.00046086,0.02059759,0.57630112,1.12976725,-5.00000000,PASSIVE_SELL
1093,98.63027890,98.63873907,-0.03301107,0.02021812,-264.23962449,590.02857566,21278.83003609,29221.61503594,0.00042002,0.00045584,-0.03619749,0.56083090,1.22552915,-4.00000000,PASSIVE_BUY
1094,98.60471927,98.60216478,0.04742794,0.02039779,-877.78445754,213.82278719,29191.05193310,21949.49281351,0.00042108,0.00045482,-0.02364296,0.55299121,1.33796658,-5.00000000,PASSIVE_SELL
1095,98.58560330,98.58849143,0.05694735,0.02063568,-507.38166483,-950.36440650,32007.19692413,27746.42774445,0.00042099,0.00045505,0.00644366,0.55299121,1.26852808,-4.00000000,PASSIVE_BUY
1096,98.58076664,98.57807120,0.19512521,0.02013141,-895.56526684,-1113.10556951,31740.01142532,18067.59165351,0.00041814,0.00045451,0.01427931,0.55252844,1.29794043,-5.00000000,PASSIVE_SELL
1097,98.64802576,98.65576091,0.01510805,0.02057274,709.10699500,-1228.84054245,24859.47602603,26363.17787203,0.00041947,0.00045684,0.07209578,0.55252844,1.20930939,-4.00000000,PASSIVE_BUY
1098,98.59733187,98.59322965,-0.10664651,0.02067394,-708.85980091,-2519.61352567,17652.57345792,21342.69075081,0.00042397,0.00045821,-0.11795301,0.55101215,1.42242191,-5.00000000,PASSIVE_SELL
1099,98.65072204,98.65164211,-0.04148622,0.02022913,858.43422881,-958.81658555,22884.00976261,22778.29816699,0.00042735,0.00045969,0.10408405,0.54273206,1.20111442,-4.00000000,PASSIVE_BUY
1100,98.65660561,98.65173501,-0.26025671,0.02089777,493.96472700,-1155.12790414,14646.69511726,26452.43050202,0.00042666,0.00045842,-0.04750660,0.54273206,1.18802903,-5.00000000,PASSIVE_SELL
1101,98.56457375,98.56386533,0.03772597,0.02051677,-475.46337542,-787.36759709,26558.40066031,27148.71632960,0.00044319,0.00046263,-0.09791543,0.52544835,1.65844671,-6.00000000,PASSIVE_SELL
1102,98.50989597,98.50984530,0.10664903,0.02048661,-745.64512579,-1381.15139888,31374.16778151,23621.34549904,0.00044844,0.00046221,0.03735408,0.51939394,1.98651336,-6.00000000,HOLD
1103,98.44674545,98.44008969,-0.11804990,0.02010001,-923.61474300,-2799.71417879,30617.15086662,30780.24182062,0.00045026,0.00046284,-0.00847275,0.51939394,2.37546652,-7.00000000,PASSIVE_SELL
1104,98.44525286,98.45021290,0.14147238,0.02076476,-129.95686147,-2425.85918589,25712.39913980,20765.45969320,0.00044748,0.00046269,0.06165793,0.51939394,1.35313822,-6.00000000,PASSIVE_BUY
1105,98.46569596,98.46748451,-0.06287367,0.02021765,287.01133407,-2599.17853457,20988.65199414,25452.05024266,0.00044856,0.00046253,0.02193569,0.50596136,1.34417170,-5.00000000,PASSIVE_BUY
1106,98.45037819,98.44971255,-0.12313547,0.02008663,-435.45770950,-2665.37435717,22161.38719765,30115.65206093,0.00044286,0.00046258,-0.03576087,0.50596136,1.43080385,-6.00000000,PASSIVE_SELL
1107,98.50627138,98.51366819,-0.02636581,0.02032525,603.79959830,-1748.00511090,20002.26381954,22879.19103023,0.00043933,0.00046220,0.07121096,0.48620737,1.30418681,-5.00000000,PASSIVE_BUY
1108,98.51073185,98.50865828,-0.20583464,0.02074044,214.20902762,-2085.95767495,19848.72887463,25195.08402318,0.00042008,0.00046002,-0.05143273,0.48620737,1.29225472,-6.00000000,PASSIVE_SELL
1109,98.47818933,98.48451317,-0.14205464,0.02057738,-258.42899256,-1947.23967702,19199.19968941,35187.85753978,0.00041385,0.00045998,-0.03700298,0.46962848,1.33593015,-5.00000000,PASSIVE_BUY
1110,98.48521141,98.48619882,0.06563817,0.02016803,559.92599126,-1681.84161113,26567.36644424,23796.80441115,0.00040953,0.00045599,0.03956459,0.47377191,1.33981080,-4.00000000,PASSIVE_BUY
1111,98.50158505,98.50960896,0.08582767,0.02022371,801.14011991,-1185.88579020,22378.00618358,27232.96959071,0.00040377,0.00045570,0.00935157,0.47377191,1.33346549,-3.00000000,PASSIVE_BUY
1112,98.56902818,98.57185685,0.05807884,0.02059139,521.86428858,-222.14882034,24826.98297179,27512.30384910,0.00040889,0.00045453,0.05106948,0.48183675,1.27595037,-2.00000000,PASSIVE_BUY
1113,98.60391359,98.60155370,0.07098216,0.02066168,560.37496043,822.37950145,29480.70562372,20741.51148361,0.00040862,0.00045500,-0.03255772,0.48183675,1.21651040,-3.00000000,PASSIVE_SELL
1114,98.63646034,98.64178518,0.09302332,0.02000648,961.34400239,1142.34750026,25441.22440779,24012.36597430,0.00041104,0.00045488,-0.00233866,0.48362588,1.22731465,-2.00000000,PASSIVE_BUY
1115,98.57473030,98.57126666,-0.03171245,0.02050437,-964.35381312,-327.05729067,25449.07088640,23440.54614695,0.00042045,0.00045619,-0.09427679,0.47914427,1.36102691,-3.00000000,PASSIVE_SELL
1116,98.62327128,98.63210631,0.25781848,0.02045382,868.66580899,2.15858029,31466.14890312,18508.40546733,0.00042385,0.00045574,0.11027102,0.47914427,1.22645517,-2.00000000,PASSIVE_BUY
1117,98.54198540,98.53809285,-0.15395342,0.02014995,-597.15023970,-1207.09177169,26356.25567984,30894.89153332,0.00043181,0.00045938,-0.12982686,0.46223795,1.39910191,-3.00000000,PASSIVE_SELL
1118,98.55132846,98.54686189,-0.08077954,0.02003231,332.31401520,-1250.44061426,27180.17314321,29043.83910971,0.00043142,0.00045923,0.09062894,0.46223795,1.38108887,-4.00000000,PASSIVE_SELL
1119,98.51038265,98.51572357,0.09968998,0.02050737,-235.78335000,-2395.02596130,27257.22472131,22402.44299288,0.00042494,0.00045809,-0.05028887,0.46223795,1.30089240,-3.00000000,PASSIVE_BUY
1120,98.51417492,98.51614010,-0.17979929,0.02042146,579.23571454,-2310.34780653,21291.62905099,31071.77056599,0.00042017,0.00045790,0.04473808,0.47068527,1.30739677,-2.00000000,PASSIVE_BUY
1121,98.47200415,98.46857893,-0.00567957,0.02001670,-675.48547959,-2436.65244586,27016.76070768,26195.48554613,0.00042294,0.00045695,-0.04596303,0.47079625,1.40174665,-3.00000000,PASSIVE_SELL
1122,98.44394306,98.44218991,-0.09862400,0.02068286,-565.56758119,-3741.28846070,22350.90036054,29647.40721999,0.00042376,0.00045735,0.01410967,0.47079625,1.49627136,-4.00000000,PASSIVE_SELL
1123,98.50550424,98.50457540,0.05164454,0.02069605,870.64343138,-2565.98875786,20675.61802418,21379.41427707,0.00043447,0.00045919,0.08962227,0.45723828,1.26037467,-5.00000000,PASSIVE_SELL
1124,98.48595918,98.48404652,-0.18671958,0.02028789,-895.93788992,-2759.79704358,26550.84537128,38164.92078507,0.00043496,0.00045917,-0.08110624,0.44917639,1.36824392,-6.00000000,PASSIVE_SELL
1125,98.44533323,98.44557766,-0.00990177,0.02015627,-780.59700672,-3073.14865261,27849.52469220,27744.28139945,0.00042461,0.00045858,-0.02108089,0.45985165,1.33486925,-5.00000000,PASSIVE_BUY
1126,98.56107518,98.56765586,0.14031275,0.02012129,750.46845179,-1875.63533455,26911.71974955,20304.23286803,0.00045756,0.00046581,0.15636790,0.45985165,1.22925792,-4.00000000,PASSIVE_BUY
1127,98.49490628,98.49593189,-0.03863360,0.02027640,-651.68801793,-1929.03240553,13893.31091804,15381.12948361,0.00046649,0.00046662,-0.18191084,0.45118849,1.30533234,-3.00000000,PASSIVE_BUY
1128,98.46168701,98.45330455,0.04245556,0.02070133,-762.24631533,-3230.86635074,24503.39126951,19369.82236093,0.00045847,0.00046588,0.03294962,0.45360833,1.41534083,-4.00000000,PASSIVE_SELL
1129,98.42839194,98.42847538,-0.24649528,0.02074723,-404.19187693,-2921.10103216,13938.04062835,22661.43579019,0.00046001,0.00046650,-0.00007579,0.45360833,1.54852109,-4.00000000,HOLD
1130,98.38101362,98.38307963,-0.06655892,0.02054266,-546.08306366,-3997.79952371,29395.41998053,37181.84501190,0.00045353,0.00046778,-0.01408326,0.45444286,1.41577614,-3.00000000,PASSIVE_BUY
1131,98.30056837,98.29532040,0.05984636,0.02082595,-748.26450226,-4114.70754093,22324.20312027,13971.05023193,0.00046529,0.00047059,-0.03306692,0.45444286,1.66752486,-4.00000000,PASSIVE_SELL
1132,98.31463472,98.31450167,0.27159752,0.02006163,546.40017766,-3068.72159820,30703.94858834,16297.25651879,0.00046281,0.00046993,0.09451159,0.45444286,1.62129030,-5.00000000,PASSIVE_SELL
1133,98.40943888,98.40653620,-0.06124708,0.02028004,264.81018814,-3233.51377574,20388.44772812,24549.14765548,0.00047650,0.00047361,0.08073782,0.44553652,1.15740950,-6.00000000,PASSIVE_SELL
1134,98.47023374,98.47202003,0.19381035,0.02038990,858.92602656,-3229.73278157,29387.26861458,19369.75567233,0.00048579,0.00047324,-0.03400930,0.44942988,1.29681871,-5.00000000,PASSIVE_BUY
1135,98.44414381,98.43785908,-0.06223594,0.02040161,-898.34971574,-3658.41018656,22288.09031000,22885.67290260,0.00046801,0.00047330,-0.08688480,0.44942988,1.43746918,-6.00000000,PASSIVE_SELL
1136,98.44486610,98.44160898,-0.13472914,0.02114468,676.55966483,-2660.34130448,25317.58319689,32247.36823691,0.00046695,0.00047330,0.02681222,0.45148101,1.44370780,-7.00000000,PASSIVE_SELL
1137,98.48105120,98.47655875,0.00753234,0.02032987,644.58235233,-1418.72526176,22210.29668423,16917.70808646,0.00047004,0.00047391,0.03546281,0.45183050,1.20057703,-8.00000000,PASSIVE_SELL
1138,98.54700804,98.53837121,-0.19674139,0.02025513,407.55661507,-645.49810644,17220.65002509,21526.61710819,0.00047792,0.00047225,0.02977174,0.45183050,0.68304986,-9.00000000,PASSIVE_SELL
1139,98.59272330,98.58295286,-0.13540236,0.02084990,424.94224605,-841.31352644,24991.37056486,31066.00726489,0.00048223,0.00047172,-0.02024158,0.45142207,0.28203742,-10.00000000,PASSIVE_SELL
1140,98.64625942,98.65077321,-0.04641915,0.02011768,617.25420168,716.85661013,24084.90924585,31992.79569576,0.00048805,0.00047108,0.00782085,0.45142207,1.10721101,-9.00000000,PASSIVE_BUY
1141,98.70938843,98.71481190,0.33697974,0.02029704,455.71702343,611.12676035,34342.94225129,17632.97796337,0.00049562,0.00047217,0.00959290,0.45142207,1.05351308,-8.00000000,PASSIVE_BUY
1142,98.70215951,98.70719037,-0.07297196,0.02009630,-501.14009623,-579.98537965,29367.74326954,36664.46827291,0.00049360,0.00047201,-0.07035793,0.44576347,1.07149275,-7.00000000,PASSIVE_BUY
1143,98.76337063,98.75651813,-0.01396281,0.02017455,183.35765983,-132.38809533,31409.30049797,27193.38773743,0.00050079,0.00047166,0.06844004,0.44576347,0.65310218,-8.00000000,PASSIVE_SELL
1144,98.77964734,98.77292886,-0.04260193,0.02026328,458.87776396,1204.27412617,24184.91972308,21913.03308638,0.00049946,0.00047137,-0.04493441,0.44576347,0.53302013,-9.00000000,PASSIVE_SELL
1145,98.70058758,98.70955267,0.18352904,0.02024110,-75.97457793,1635.68121307,24524.83435352,23636.56886773,0.00051210,0.00047506,-0.09533647,0.45006611,1.08240019,-8.00000000,PASSIVE_BUY
1146,98.69630663,98.69204701,0.07189369,0.02002608,-842.40638930,1688.84009062,37882.78544884,24918.43071747,0.00051208,0.00047208,0.07477881,0.45051764,1.12666087,-9.00000000,PASSIVE_SELL
1147,98.69326648,98.69820302,-0.12455502,0.02038384,-245.11044000,734.62265561,20767.50691496,26765.47128918,0.00050340,0.00047136,0.00124081,0.45051764,1.09098311,-8.00000000,PASSIVE_BUY
1148,98.73224466,98.73009916,0.12125239,0.02005828,372.36210218,1815.84455869,31587.30607642,20027.81502765,0.00050058,0.00047197,0.04201833,0.45808823,0.78918679,-9.00000000,PASSIVE_SELL
1149,98.68471747,98.69199501,0.11741777,0.02036726,-360.27564269,597.13468719,28469.73146384,23901.03730608,0.00050005,0.00047169,-0.08650537,0.45808823,1.10616783,-8.00000000,PASSIVE_BUY
1150,98.66710762,98.66068695,-0.07710744,0.02073063,-873.90400962,-770.73404943,28644.61906295,27785.13110432,0.00050066,0.00047175,0.02991734,0.47486223,1.25741198,-9.00000000,PASSIVE_SELL
1151,98.69278563,98.68871002,-0.09629380,0.02029851,625.71330181,330.44262780,24068.75465280,31066.19948028,0.00048366,0.00046992,0.04328787,0.47486223,1.03645910,-10.00000000,PASSIVE_SELL
1152,98.59935217,98.59205314,-0.11245422,0.02025762,-616.96566420,459.12208939,22668.30849084,20713.03267617,0.00049604,0.00047498,-0.11911148,0.47401407,1.98092253,-11.00000000,PASSIVE_SELL
1153,98.61000054,98.61798196,0.03121354,0.02055779,909.97653894,2292.71337133,21041.65667212,22021.68660173,0.00048713,0.00047360,0.10408183,0.47401407,1.15659534,-10.00000000,PASSIVE_BUY
1154,98.53777336,98.53411628,-0.06176704,0.02081115,-770.43645400,1652.23377880,29896.36373022,30879.65060048,0.00049877,0.00047523,-0.08287554,0.47313877,1.88927265,-11.00000000,PASSIVE_SELL
1155,98.51930622,98.52155465,0.18375666,0.02027191,-457.35372356,907.86872118,25389.06321927,16268.90863389,0.00049885,0.00047481,0.05376004,0.47313877,1.24389039,-10.00000000,PASSIVE_BUY
1156,98.49634617,98.49441455,0.11453101,0.02013005,-760.54416169,582.78226898,30323.93084034,18738.78374324,0.00049948,0.00047343,-0.00449291,0.48947543,1.48355593,-11.00000000,PASSIVE_SELL
1157,98.50950866,98.51134609,-0.00801376,0.02002198,726.71188301,705.69455369,33896.01374263,35751.71647517,0.00049344,0.00046637,0.03612254,0.47882083,1.25456181,-10.00000000,PASSIVE_BUY
1158,98.44956794,98.44640732,-0.01081793,0.02094557,-580.43943481,-88.95390874,25990.92063585,26310.26248887,0.00050070,0.00046816,-0.07310322,0.47882083,1.86444187,-11.00000000,PASSIVE_SELL
1159,98.45733562,98.46352098,0.00159089,0.02013800,558.60367881,728.07876263,25426.86380340,27325.87151993,0.00049877,0.00046723,0.06770841,0.47882083,1.30262577,-10.00000000,PASSIVE_BUY
1160,98.47074220,98.47634046,-0.01285378,0.02110681,481.21714447,649.36991584,20209.80434268,20637.79232097,0.00049905,0.00046689,0.00563890,0.47187412,1.29541297,-9.00000000,PASSIVE_BUY
1161,98.39095513,98.38812979,0.04066114,0.02066814,-725.59729390,-877.36749798,32166.74871093,30021.66000960,0.00051102,0.00046941,-0.09319365,0.47187412,2.02383065,-10.00000000,PASSIVE_SELL
1162,98.29277508,98.29343167,0.06822809,0.02061943,-530.62740737,-1929.85919392,17008.05884823,16696.46199774,0.00051871,0.00047470,-0.01839299,0.46509282,1.46943964,-9.00000000,PASSIVE_BUY
1163,98.24181270,98.24053974,0.03642788,0.02053673,-842.62041449,-3332.85456884,25728.47262921,25162.37755314,0.00051930,0.00047535,0.04721767,0.47715158,1.93836944,-10.00000000,PASSIVE_SELL
1164,98.26467066,98.26977149,0.25344983,0.02025385,811.05169550,-3483.14687573,27539.07506764,15717.01532689,0.00051797,0.00047405,0.07382034,0.47715158,1.49596793,-9.00000000,PASSIVE_BUY
1165,98.34194699,98.34316762,-0.03086260,0.02050758,518.23637191,-2000.55669069,26935.44403583,32259.30171761,0.00052562,0.00047319,0.05441837,0.47968366,1.42793047,-8.00000000,PASSIVE_BUY
1166,98.35653083,98.36232511,-0.00313867,0.02040880,591.66534857,-2277.55715111,21500.51091489,22672.87851196,0.00052074,0.00047316,-0.06269249,0.47968366,1.42389679,-7.00000000,PASSIVE_BUY
1167,98.37431136,98.37676938,-0.04521793,0.02092493,349.93802246,-1330.46888895,20206.54967646,24647.04212995,0.00050991,0.00047300,0.00319669,0.47700466,1.41503032,-6.00000000,PASSIVE_BUY
1168,98.37668401,98.37836590,0.24525030,0.02049974,454.53702797,-1208.24587618,29431.91608203,17566.25936606,0.00050964,0.00047261,-0.01540787,0.47700466,1.42397052,-5.00000000,PASSIVE_BUY
1169,98.38523646,98.39016309,0.25531378,0.02028849,542.78839440,-429.67413177,29914.11333940,18957.42007071,0.00050700,0.00047070,0.00617979,0.49352090,1.42598482,-4.00000000,PASSIVE_BUY
1170,98.48923527,98.49533214,0.13093042,0.02004636,381.38582535,-627.52402096,22410.90024536,19954.98469064,0.00052911,0.00047471,0.09544637,0.49352090,1.33237237,-3.00000000,PASSIVE_BUY
1171,98.46768851,98.46938372,-0.02865163,0.02054621,-372.08855371,-324.12709508,28653.10914796,27361.36303423,0.00052657,0.00047202,-0.12554557,0.49352090,1.36369239,-2.00000000,PASSIVE_BUY
1172,98.40614884,98.40952503,0.05860633,0.02077146,-323.16089202,-81.72040591,27458.84862420,22875.75476156,0.00053236,0.00047025,-0.03999292,0.48304396,1.43550516,-1.00000000,PASSIVE_BUY
1173,98.36808826,98.36678768,-0.06340244,0.02060575,-696.12607270,-1648.48990999,29454.06833538,29607.71625799,0.00052713,0.00047055,0.02347910,0.48693848,1.48386861,-2.00000000,PASSIVE_SELL
1174,98.45775035,98.45333218,-0.07849504,0.02017559,486.18127117,-266.37074890,28691.35772517,33067.95661584,0.00054261,0.00047456,0.12772266,0.48693848,1.31463223,-3.00000000,PASSIVE_SELL
1175,98.48081005,98.47612197,-0.01340647,0.02093808,358.18721787,872.41347569,27359.71436874,27114.14764233,0.00054046,0.00047402,-0.06660239,0.48693848,1.25592218,-4.00000000,PASSIVE_SELL
1176,98.57786103,98.57521582,-0.22817283,0.02030987,295.97528510,417.92030899,14765.64098175,25443.01241239,0.00053285,0.00047910,0.07399128,0.49987767,0.87787320,-5.00000000,PASSIVE_SELL
1177,98.61543970,98.61280009,-0.32855836,0.02023822,579.37485012,1648.98317704,14985.11140141,28951.23893588,0.00052653,0.00047856,-0.05947231,0.49987767,0.70009893,-6.00000000,PASSIVE_SELL
1178,98.63876560,98.63854622,0.01150766,0.02054666,719.79641484,3131.02590722,32284.50182001,27771.65582773,0.00052477,0.00047714,-0.01425278,0.51458276,0.57041691,-7.00000000,PASSIVE_SELL
1179,98.55448376,98.55219604,0.18280015,0.02037187,-818.78450293,2716.43328122,28840.10633876,17285.77570642,0.00053698,0.00048044,-0.10760773,0.50059545,1.17057569,-8.00000000,PASSIVE_SELL
1180,98.64428802,98.65247417,-0.16212353,0.02043743,772.48734448,4035.00368936,17052.63838671,33965.44952763,0.00054598,0.00048456,0.17408609,0.50059545,1.26035994,-7.00000000,PASSIVE_BUY
1181,98.67832414,98.67944148,-0.06864310,0.02010903,403.22782140,5186.49601302,27402.20016288,33281.59662574,0.00053298,0.00048506,-0.05576814,0.50397265,1.23736355,-6.00000000,PASSIVE_BUY
1182,98.61843858,98.62020141,0.21478015,0.02020908,-606.85782910,4033.23800625,28695.26554227,16695.66472306,0.00054139,0.00048655,-0.09392167,0.50397265,1.30710352,-5.00000000,PASSIVE_BUY
1183,98.67787265,98.67201974,0.00935598,0.02045121,330.15398608,4098.58180419,29406.77043717,24219.95257696,0.00053162,0.00048837,0.11931962,0.50008181,1.02015876,-6.00000000,PASSIVE_SELL
